GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
1-carboxyethylisoleucine	1-carboxyethylleucine	0.703350906049886	metabolite-metabolite	0.703350906049886
1-carboxyethylphenylalanine	1-carboxyethylisoleucine	0.602457499028833	metabolite-metabolite	0.602457499028833
1-carboxyethylvaline	1-carboxyethylisoleucine	0.632054067444953	metabolite-metabolite	0.632054067444953
1-carboxyethylleucine	1-carboxyethylisoleucine	0.703350906049886	metabolite-metabolite	0.703350906049886
3-hydroxymyristate	dodecadienoate (12:2)*	0.617787893997222	metabolite-metabolite	0.617787893997222
3-hydroxylaurate	dodecadienoate (12:2)*	0.683730216860315	metabolite-metabolite	0.683730216860315
tetradecadienoate (14:2)*	dodecadienoate (12:2)*	0.869446919908683	metabolite-metabolite	0.869446919908683
(2 or 3)-decenoate (10:1n7 or n8)	dodecadienoate (12:2)*	0.902264946070299	metabolite-metabolite	0.902264946070299
branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	dodecadienoate (12:2)*	0.640782406856033	metabolite-metabolite	0.640782406856033
kynurenate	N-acetyl-isoputreanine	0.984768753957542	metabolite-metabolite	0.984768753957542
3-hydroxy-3-methylglutarate	N-acetyl-isoputreanine	0.94422536461001	metabolite-metabolite	0.94422536461001
quinolinate	N-acetyl-isoputreanine	0.931099078578289	metabolite-metabolite	0.931099078578289
cystathionine	N-acetyl-isoputreanine	0.889881207705439	metabolite-metabolite	0.889881207705439
myo-inositol	N-acetyl-isoputreanine	0.872867712927843	metabolite-metabolite	0.872867712927843
pseudouridine	N-acetyl-isoputreanine	0.913154465697132	metabolite-metabolite	0.913154465697132
vanillylmandelate (VMA)	N-acetyl-isoputreanine	0.980033443675889	metabolite-metabolite	0.980033443675889
4-acetamidobutanoate	N-acetyl-isoputreanine	0.982139986901674	metabolite-metabolite	0.982139986901674
N-acetylneuraminate	N-acetyl-isoputreanine	0.838701199877634	metabolite-metabolite	0.838701199877634
suberate (C8-DC)	N-acetyl-isoputreanine	0.982896328178658	metabolite-metabolite	0.982896328178658
glucuronate	N-acetyl-isoputreanine	0.808326018035298	metabolite-metabolite	0.808326018035298
pyroglutamylglutamine	N-acetyl-isoputreanine	0.959251737252667	metabolite-metabolite	0.959251737252667
pyroglutamylvaline	N-acetyl-isoputreanine	0.677387522670048	metabolite-metabolite	0.677387522670048
3-hydroxysebacate	N-acetyl-isoputreanine	0.980942148843167	metabolite-metabolite	0.980942148843167
1-methyl-4-imidazoleacetate	N-acetyl-isoputreanine	0.979113974308816	metabolite-metabolite	0.979113974308816
N-acetyltryptophan	N-acetyl-isoputreanine	0.98113630392883	metabolite-metabolite	0.98113630392883
N-acetylthreonine	N-acetyl-isoputreanine	0.865877434404264	metabolite-metabolite	0.865877434404264
N-acetylhistidine	N-acetyl-isoputreanine	0.959555612728209	metabolite-metabolite	0.959555612728209
erythronate*	N-acetyl-isoputreanine	0.917453535968613	metabolite-metabolite	0.917453535968613
N1-methylinosine	N-acetyl-isoputreanine	0.982583412381549	metabolite-metabolite	0.982583412381549
N2,N2-dimethylguanosine	N-acetyl-isoputreanine	0.978425624933533	metabolite-metabolite	0.978425624933533
N6-carbamoylthreonyladenosine	N-acetyl-isoputreanine	0.981133183374415	metabolite-metabolite	0.981133183374415
phenylacetylglutamine	N-acetyl-isoputreanine	0.949882626038851	metabolite-metabolite	0.949882626038851
4-hydroxyhippurate	N-acetyl-isoputreanine	0.980149384376644	metabolite-metabolite	0.980149384376644
5,6-dihydrouridine	N-acetyl-isoputreanine	0.842074473414945	metabolite-metabolite	0.842074473414945
3-(3-amino-3-carboxypropyl)uridine*	N-acetyl-isoputreanine	0.958458872896042	metabolite-metabolite	0.958458872896042
gulonate*	N-acetyl-isoputreanine	0.799453597279896	metabolite-metabolite	0.799453597279896
hexadecanedioate (C16-DC)	N-acetyl-isoputreanine	0.96171798304833	metabolite-metabolite	0.96171798304833
N6-succinyladenosine	N-acetyl-isoputreanine	0.976441874479501	metabolite-metabolite	0.976441874479501
1-ribosyl-imidazoleacetate*	N-acetyl-isoputreanine	0.947323014189619	metabolite-metabolite	0.947323014189619
3-methylglutaconate	N-acetyl-isoputreanine	0.981473407019591	metabolite-metabolite	0.981473407019591
5-(galactosylhydroxy)-L-lysine	N-acetyl-isoputreanine	0.989193947729104	metabolite-metabolite	0.989193947729104
hydantoin-5-propionate	N-acetyl-isoputreanine	0.937943379054556	metabolite-metabolite	0.937943379054556
N-acetyl-1-methylhistidine*	N-acetyl-isoputreanine	0.866748917323771	metabolite-metabolite	0.866748917323771
O-sulfo-L-tyrosine	N-acetyl-isoputreanine	0.919731152306991	metabolite-metabolite	0.919731152306991
11-ketoetiocholanolone glucuronide	N-acetyl-isoputreanine	0.949208122327654	metabolite-metabolite	0.949208122327654
octadecenedioylcarnitine (C18:1-DC)*	N-acetyl-isoputreanine	0.867908263162206	metabolite-metabolite	0.867908263162206
arabonate/xylonate	N-acetyl-isoputreanine	0.962026502531787	metabolite-metabolite	0.962026502531787
vanillactate	N-acetyl-isoputreanine	0.983676943200433	metabolite-metabolite	0.983676943200433
p-cresol glucuronide*	N-acetyl-isoputreanine	0.97880602511799	metabolite-metabolite	0.97880602511799
N-acetylkynurenine (2)	N-acetyl-isoputreanine	0.971984460359045	metabolite-metabolite	0.971984460359045
N-acetylglucosamine/N-acetylgalactosamine	N-acetyl-isoputreanine	0.974123800484267	metabolite-metabolite	0.974123800484267
adipoylcarnitine (C6-DC)	N-acetyl-isoputreanine	0.960860057797239	metabolite-metabolite	0.960860057797239
suberoylcarnitine (C8-DC)	N-acetyl-isoputreanine	0.960271986033875	metabolite-metabolite	0.960271986033875
phenylacetylglutamate	N-acetyl-isoputreanine	0.98130626826088	metabolite-metabolite	0.98130626826088
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	N-acetyl-isoputreanine	0.975086372322598	metabolite-metabolite	0.975086372322598
cortolone glucuronide (1)	N-acetyl-isoputreanine	0.981317729695399	metabolite-metabolite	0.981317729695399
hexadecenedioate (C16:1-DC)*	N-acetyl-isoputreanine	0.969351755531585	metabolite-metabolite	0.969351755531585
octadecenedioate (C18:1-DC)	N-acetyl-isoputreanine	0.9590084113795	metabolite-metabolite	0.9590084113795
pyroglutamylalanine*	N-acetyl-isoputreanine	0.979650894203206	metabolite-metabolite	0.979650894203206
pyroglutamylleucine*	N-acetyl-isoputreanine	0.765649535398997	metabolite-metabolite	0.765649535398997
glutamine conjugate of C7H12O2*	N-acetyl-isoputreanine	0.980603524372362	metabolite-metabolite	0.980603524372362
glutamine conjugate of C6H10O2 (1)*	N-acetyl-isoputreanine	0.982036318306461	metabolite-metabolite	0.982036318306461
glutamine conjugate of C6H10O2 (2)*	N-acetyl-isoputreanine	0.854307479773484	metabolite-metabolite	0.854307479773484
2-hydroxysebacate	N-acetyl-isoputreanine	0.983350419414543	metabolite-metabolite	0.983350419414543
11beta-hydroxyandrosterone glucuronide	N-acetyl-isoputreanine	0.963959561334347	metabolite-metabolite	0.963959561334347
N2-acetyl,N6,N6-dimethyllysine	N-acetyl-isoputreanine	0.963861443987249	metabolite-metabolite	0.963861443987249
4-methylhexanoylglutamine	N-acetyl-isoputreanine	0.971017250074696	metabolite-metabolite	0.971017250074696
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	N-acetyl-isoputreanine	0.871637432931996	metabolite-metabolite	0.871637432931996
hydroxy-N6,N6,N6-trimethyllysine*	N-acetyl-isoputreanine	0.903126630948042	metabolite-metabolite	0.903126630948042
(S)-a-amino-omega-caprolactam	N-acetyl-isoputreanine	0.96518100024148	metabolite-metabolite	0.96518100024148
GlcNAc sulfate conjugate of C21H34O2 steroid**	N-acetyl-isoputreanine	0.961093845110588	metabolite-metabolite	0.961093845110588
N-acetyl-2-aminoadipate	N-acetyl-isoputreanine	0.867778745811102	metabolite-metabolite	0.867778745811102
tetrahydrocortisol glucuronide	N-acetyl-isoputreanine	0.969114591314448	metabolite-metabolite	0.969114591314448
N,N-dimethyl-pro-pro	N-acetyl-isoputreanine	0.950606430116263	metabolite-metabolite	0.950606430116263
piperine	glucuronide of piperine metabolite C17H21NO3 (3)*	0.773917671846066	metabolite-metabolite	0.773917671846066
glucuronide of piperine metabolite C17H21NO3 (4)*	glucuronide of piperine metabolite C17H21NO3 (3)*	0.979461596772851	metabolite-metabolite	0.979461596772851
glucuronide of piperine metabolite C17H21NO3 (5)*	glucuronide of piperine metabolite C17H21NO3 (3)*	0.572267998561762	metabolite-metabolite	0.572267998561762
sulfate of piperine metabolite C16H19NO3 (2)*	glucuronide of piperine metabolite C17H21NO3 (3)*	0.8475046654186	metabolite-metabolite	0.8475046654186
sulfate of piperine metabolite C16H19NO3 (3)*	glucuronide of piperine metabolite C17H21NO3 (3)*	0.760406822271138	metabolite-metabolite	0.760406822271138
piperine	glucuronide of piperine metabolite C17H21NO3 (4)*	0.775754176018581	metabolite-metabolite	0.775754176018581
glucuronide of piperine metabolite C17H21NO3 (3)*	glucuronide of piperine metabolite C17H21NO3 (4)*	0.979461596772851	metabolite-metabolite	0.979461596772851
glucuronide of piperine metabolite C17H21NO3 (5)*	glucuronide of piperine metabolite C17H21NO3 (4)*	0.47716934444959	metabolite-metabolite	0.47716934444959
sulfate of piperine metabolite C16H19NO3 (2)*	glucuronide of piperine metabolite C17H21NO3 (4)*	0.869439569165975	metabolite-metabolite	0.869439569165975
piperine	glucuronide of piperine metabolite C17H21NO3 (5)*	0.714198141379039	metabolite-metabolite	0.714198141379039
glucuronide of piperine metabolite C17H21NO3 (3)*	glucuronide of piperine metabolite C17H21NO3 (5)*	0.572267998561762	metabolite-metabolite	0.572267998561762
glucuronide of piperine metabolite C17H21NO3 (4)*	glucuronide of piperine metabolite C17H21NO3 (5)*	0.47716934444959	metabolite-metabolite	0.47716934444959
sulfate of piperine metabolite C16H19NO3 (2)*	glucuronide of piperine metabolite C17H21NO3 (5)*	0.646195095727185	metabolite-metabolite	0.646195095727185
piperine	sulfate of piperine metabolite C16H19NO3 (2)*	0.920741413004798	metabolite-metabolite	0.920741413004798
glucuronide of piperine metabolite C17H21NO3 (3)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.8475046654186	metabolite-metabolite	0.8475046654186
glucuronide of piperine metabolite C17H21NO3 (4)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.869439569165975	metabolite-metabolite	0.869439569165975
glucuronide of piperine metabolite C17H21NO3 (5)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.646195095727185	metabolite-metabolite	0.646195095727185
sulfate of piperine metabolite C16H19NO3 (3)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.954575937900716	metabolite-metabolite	0.954575937900716
sulfate of piperine metabolite C18H21NO3 (1)*	sulfate of piperine metabolite C16H19NO3 (2)*	0.482546268533261	metabolite-metabolite	0.482546268533261
piperine	sulfate of piperine metabolite C16H19NO3 (3)*	0.937579153974782	metabolite-metabolite	0.937579153974782
glucuronide of piperine metabolite C17H21NO3 (3)*	sulfate of piperine metabolite C16H19NO3 (3)*	0.760406822271138	metabolite-metabolite	0.760406822271138
sulfate of piperine metabolite C16H19NO3 (2)*	sulfate of piperine metabolite C16H19NO3 (3)*	0.954575937900716	metabolite-metabolite	0.954575937900716
sulfate of piperine metabolite C18H21NO3 (1)*	sulfate of piperine metabolite C16H19NO3 (3)*	0.454889915462261	metabolite-metabolite	0.454889915462261
sulfate of piperine metabolite C16H19NO3 (2)*	sulfate of piperine metabolite C18H21NO3 (1)*	0.482546268533261	metabolite-metabolite	0.482546268533261
sulfate of piperine metabolite C16H19NO3 (3)*	sulfate of piperine metabolite C18H21NO3 (1)*	0.454889915462261	metabolite-metabolite	0.454889915462261
catechol sulfate	4-ethylcatechol sulfate	0.314356422284164	metabolite-metabolite	0.314356422284164
3-methyl catechol sulfate (2)	4-ethylcatechol sulfate	0.671003461442074	metabolite-metabolite	0.671003461442074
3-methyl catechol sulfate (1)	4-ethylcatechol sulfate	0.140529451346563	metabolite-metabolite	0.140529451346563
3-acetylphenol sulfate	4-ethylcatechol sulfate	0.236226643697783	metabolite-metabolite	0.236226643697783
3-hydroxypyridine sulfate	4-ethylcatechol sulfate	0.640833093902347	metabolite-metabolite	0.640833093902347
3-hydroxy-2-methylpyridine sulfate	4-ethylcatechol sulfate	0.624044501386996	metabolite-metabolite	0.624044501386996
kynurenate	11beta-hydroxyandrosterone glucuronide	0.977619673285488	metabolite-metabolite	0.977619673285488
3-hydroxy-3-methylglutarate	11beta-hydroxyandrosterone glucuronide	0.94604743081841	metabolite-metabolite	0.94604743081841
quinolinate	11beta-hydroxyandrosterone glucuronide	0.922129793433522	metabolite-metabolite	0.922129793433522
myo-inositol	11beta-hydroxyandrosterone glucuronide	0.862445327206489	metabolite-metabolite	0.862445327206489
pseudouridine	11beta-hydroxyandrosterone glucuronide	0.861168459051663	metabolite-metabolite	0.861168459051663
vanillylmandelate (VMA)	11beta-hydroxyandrosterone glucuronide	0.987790572250575	metabolite-metabolite	0.987790572250575
4-acetamidobutanoate	11beta-hydroxyandrosterone glucuronide	0.967454550334753	metabolite-metabolite	0.967454550334753
suberate (C8-DC)	11beta-hydroxyandrosterone glucuronide	0.984263008154731	metabolite-metabolite	0.984263008154731
glucuronate	11beta-hydroxyandrosterone glucuronide	0.7785118185964	metabolite-metabolite	0.7785118185964
pyroglutamylglutamine	11beta-hydroxyandrosterone glucuronide	0.949035054156369	metabolite-metabolite	0.949035054156369
3-hydroxysebacate	11beta-hydroxyandrosterone glucuronide	0.989084595776967	metabolite-metabolite	0.989084595776967
1-methyl-4-imidazoleacetate	11beta-hydroxyandrosterone glucuronide	0.967701672046754	metabolite-metabolite	0.967701672046754
N-acetyltryptophan	11beta-hydroxyandrosterone glucuronide	0.98808868917283	metabolite-metabolite	0.98808868917283
N-acetylhistidine	11beta-hydroxyandrosterone glucuronide	0.923578773212812	metabolite-metabolite	0.923578773212812
erythronate*	11beta-hydroxyandrosterone glucuronide	0.862718404953835	metabolite-metabolite	0.862718404953835
N1-methylinosine	11beta-hydroxyandrosterone glucuronide	0.963747332556313	metabolite-metabolite	0.963747332556313
N2,N2-dimethylguanosine	11beta-hydroxyandrosterone glucuronide	0.963337872435032	metabolite-metabolite	0.963337872435032
N6-carbamoylthreonyladenosine	11beta-hydroxyandrosterone glucuronide	0.960868642649001	metabolite-metabolite	0.960868642649001
phenylacetylglutamine	11beta-hydroxyandrosterone glucuronide	0.947576045051891	metabolite-metabolite	0.947576045051891
4-hydroxyhippurate	11beta-hydroxyandrosterone glucuronide	0.985959082979125	metabolite-metabolite	0.985959082979125
3-(3-amino-3-carboxypropyl)uridine*	11beta-hydroxyandrosterone glucuronide	0.934370333318038	metabolite-metabolite	0.934370333318038
hexadecanedioate (C16-DC)	11beta-hydroxyandrosterone glucuronide	0.982185769874609	metabolite-metabolite	0.982185769874609
N6-succinyladenosine	11beta-hydroxyandrosterone glucuronide	0.956654749484807	metabolite-metabolite	0.956654749484807
1-ribosyl-imidazoleacetate*	11beta-hydroxyandrosterone glucuronide	0.919781611197844	metabolite-metabolite	0.919781611197844
21-hydroxypregnenolone disulfate	11beta-hydroxyandrosterone glucuronide	0.959149357201405	metabolite-metabolite	0.959149357201405
3-methylglutaconate	11beta-hydroxyandrosterone glucuronide	0.979771446014896	metabolite-metabolite	0.979771446014896
5-(galactosylhydroxy)-L-lysine	11beta-hydroxyandrosterone glucuronide	0.968856475556717	metabolite-metabolite	0.968856475556717
hydantoin-5-propionate	11beta-hydroxyandrosterone glucuronide	0.908310769687188	metabolite-metabolite	0.908310769687188
O-sulfo-L-tyrosine	11beta-hydroxyandrosterone glucuronide	0.878311444858822	metabolite-metabolite	0.878311444858822
11-ketoetiocholanolone glucuronide	11beta-hydroxyandrosterone glucuronide	0.990946427927155	metabolite-metabolite	0.990946427927155
arabonate/xylonate	11beta-hydroxyandrosterone glucuronide	0.920054878316785	metabolite-metabolite	0.920054878316785
vanillactate	11beta-hydroxyandrosterone glucuronide	0.988497331285306	metabolite-metabolite	0.988497331285306
p-cresol glucuronide*	11beta-hydroxyandrosterone glucuronide	0.982907796781581	metabolite-metabolite	0.982907796781581
N-acetylkynurenine (2)	11beta-hydroxyandrosterone glucuronide	0.954115369859055	metabolite-metabolite	0.954115369859055
N-acetylglucosamine/N-acetylgalactosamine	11beta-hydroxyandrosterone glucuronide	0.971004078723004	metabolite-metabolite	0.971004078723004
adipoylcarnitine (C6-DC)	11beta-hydroxyandrosterone glucuronide	0.966303461078739	metabolite-metabolite	0.966303461078739
suberoylcarnitine (C8-DC)	11beta-hydroxyandrosterone glucuronide	0.954691092308953	metabolite-metabolite	0.954691092308953
phenylacetylglutamate	11beta-hydroxyandrosterone glucuronide	0.987343279822492	metabolite-metabolite	0.987343279822492
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	11beta-hydroxyandrosterone glucuronide	0.956940370891797	metabolite-metabolite	0.956940370891797
cortolone glucuronide (1)	11beta-hydroxyandrosterone glucuronide	0.989348242010633	metabolite-metabolite	0.989348242010633
hexadecenedioate (C16:1-DC)*	11beta-hydroxyandrosterone glucuronide	0.983352132945437	metabolite-metabolite	0.983352132945437
octadecenedioate (C18:1-DC)	11beta-hydroxyandrosterone glucuronide	0.972508576378768	metabolite-metabolite	0.972508576378768
pyroglutamylalanine*	11beta-hydroxyandrosterone glucuronide	0.972299517476868	metabolite-metabolite	0.972299517476868
glutamine conjugate of C7H12O2*	11beta-hydroxyandrosterone glucuronide	0.989594313304768	metabolite-metabolite	0.989594313304768
