GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
adipoylcarnitine (C6-DC)	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.8628358060664	metabolite-metabolite	0.8628358060664
suberoylcarnitine (C8-DC)	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.908685915843584	metabolite-metabolite	0.908685915843584
phenylacetylglutamate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.737107001907401	metabolite-metabolite	0.737107001907401
hydroxyasparagine**	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.863283052692696	metabolite-metabolite	0.863283052692696
glutamine conjugate of C6H10O2 (1)*	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.890045932792188	metabolite-metabolite	0.890045932792188
N-acetyl-isoputreanine	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.799277001872534	metabolite-metabolite	0.799277001872534
11beta-hydroxyandrosterone glucuronide	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.779945565705293	metabolite-metabolite	0.779945565705293
(S)-a-amino-omega-caprolactam	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.714587655439598	metabolite-metabolite	0.714587655439598
decadienedioic acid (C10:2-DC)**	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.800473815174816	metabolite-metabolite	0.800473815174816
N-acetyl-2-aminoadipate	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.896695979416097	metabolite-metabolite	0.896695979416097
N,N-dimethyl-pro-pro	2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	0.798805425165639	metabolite-metabolite	0.798805425165639
catechol sulfate	3-hydroxy-2-methylpyridine sulfate	0.47010712593997	metabolite-metabolite	0.47010712593997
o-cresol sulfate	3-hydroxy-2-methylpyridine sulfate	0.502374688351784	metabolite-metabolite	0.502374688351784
3-methyl catechol sulfate (2)	3-hydroxy-2-methylpyridine sulfate	0.608290818696579	metabolite-metabolite	0.608290818696579
3-methyl catechol sulfate (1)	3-hydroxy-2-methylpyridine sulfate	0.774889366864445	metabolite-metabolite	0.774889366864445
3-acetylphenol sulfate	3-hydroxy-2-methylpyridine sulfate	0.864500637303542	metabolite-metabolite	0.864500637303542
3-hydroxypyridine sulfate	3-hydroxy-2-methylpyridine sulfate	0.94071139260513	metabolite-metabolite	0.94071139260513
catechol glucuronide	3-hydroxy-2-methylpyridine sulfate	0.602803003659647	metabolite-metabolite	0.602803003659647
4-ethylcatechol sulfate	3-hydroxy-2-methylpyridine sulfate	0.638659171839035	metabolite-metabolite	0.638659171839035
tetradecanedioate (C14-DC)	tetradecadienedioate (C14:2-DC)*	0.703202896245449	metabolite-metabolite	0.703202896245449
tridecenedioate (C13:1-DC)*	tetradecadienedioate (C14:2-DC)*	0.773664709595551	metabolite-metabolite	0.773664709595551
pregnenediol disulfate (C21H34O8S2)*	pregnenetriol disulfate*	0.648890270080914	metabolite-metabolite	0.648890270080914
21-hydroxypregnenolone disulfate	pregnenetriol disulfate*	0.796539069996329	metabolite-metabolite	0.796539069996329
kynurenate	hydroxy-N6,N6,N6-trimethyllysine*	0.640242798210221	metabolite-metabolite	0.640242798210221
quinolinate	hydroxy-N6,N6,N6-trimethyllysine*	0.653443173242532	metabolite-metabolite	0.653443173242532
vanillylmandelate (VMA)	hydroxy-N6,N6,N6-trimethyllysine*	0.711492031498856	metabolite-metabolite	0.711492031498856
4-acetamidobutanoate	hydroxy-N6,N6,N6-trimethyllysine*	0.465492414328331	metabolite-metabolite	0.465492414328331
suberate (C8-DC)	hydroxy-N6,N6,N6-trimethyllysine*	0.593880834074731	metabolite-metabolite	0.593880834074731
N1-methylinosine	hydroxy-N6,N6,N6-trimethyllysine*	0.566075325847642	metabolite-metabolite	0.566075325847642
N2,N2-dimethylguanosine	hydroxy-N6,N6,N6-trimethyllysine*	0.520618799165653	metabolite-metabolite	0.520618799165653
N6-carbamoylthreonyladenosine	hydroxy-N6,N6,N6-trimethyllysine*	0.568131300625936	metabolite-metabolite	0.568131300625936
3-(3-amino-3-carboxypropyl)uridine*	hydroxy-N6,N6,N6-trimethyllysine*	0.600388471875599	metabolite-metabolite	0.600388471875599
N-acetyl-aspartyl-glutamate (NAAG)	hydroxy-N6,N6,N6-trimethyllysine*	0.657851967716381	metabolite-metabolite	0.657851967716381
N6-succinyladenosine	hydroxy-N6,N6,N6-trimethyllysine*	0.569927422626592	metabolite-metabolite	0.569927422626592
hydantoin-5-propionate	hydroxy-N6,N6,N6-trimethyllysine*	0.551363684745682	metabolite-metabolite	0.551363684745682
vanillactate	hydroxy-N6,N6,N6-trimethyllysine*	0.652141311804103	metabolite-metabolite	0.652141311804103
N-acetylglucosamine/N-acetylgalactosamine	hydroxy-N6,N6,N6-trimethyllysine*	0.671175302419822	metabolite-metabolite	0.671175302419822
adipoylcarnitine (C6-DC)	hydroxy-N6,N6,N6-trimethyllysine*	0.517288756381957	metabolite-metabolite	0.517288756381957
suberoylcarnitine (C8-DC)	hydroxy-N6,N6,N6-trimethyllysine*	0.42914882780236	metabolite-metabolite	0.42914882780236
phenylacetylglutamate	hydroxy-N6,N6,N6-trimethyllysine*	0.594744080254754	metabolite-metabolite	0.594744080254754
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	hydroxy-N6,N6,N6-trimethyllysine*	0.494562159165925	metabolite-metabolite	0.494562159165925
N-acetyl-isoputreanine	hydroxy-N6,N6,N6-trimethyllysine*	0.719843481554638	metabolite-metabolite	0.719843481554638
N,N-dimethyl-pro-pro	hydroxy-N6,N6,N6-trimethyllysine*	0.566522815232015	metabolite-metabolite	0.566522815232015
3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	3,5-dichloro-2,6-dihydroxybenzoic acid	0.738090142999405	metabolite-metabolite	0.738090142999405
kynurenate	(S)-a-amino-omega-caprolactam	0.532213796072549	metabolite-metabolite	0.532213796072549
3-hydroxy-3-methylglutarate	(S)-a-amino-omega-caprolactam	0.810646207526089	metabolite-metabolite	0.810646207526089
vanillylmandelate (VMA)	(S)-a-amino-omega-caprolactam	0.496196160702719	metabolite-metabolite	0.496196160702719
suberate (C8-DC)	(S)-a-amino-omega-caprolactam	0.597821038866131	metabolite-metabolite	0.597821038866131
glucuronate	(S)-a-amino-omega-caprolactam	0.760846806831561	metabolite-metabolite	0.760846806831561
1-methyl-4-imidazoleacetate	(S)-a-amino-omega-caprolactam	0.71135456232615	metabolite-metabolite	0.71135456232615
N-acetylhistidine	(S)-a-amino-omega-caprolactam	0.708688149771931	metabolite-metabolite	0.708688149771931
N1-methylinosine	(S)-a-amino-omega-caprolactam	0.741768977430144	metabolite-metabolite	0.741768977430144
N2,N2-dimethylguanosine	(S)-a-amino-omega-caprolactam	0.430314620099697	metabolite-metabolite	0.430314620099697
N6-carbamoylthreonyladenosine	(S)-a-amino-omega-caprolactam	0.700973419743758	metabolite-metabolite	0.700973419743758
3-(3-amino-3-carboxypropyl)uridine*	(S)-a-amino-omega-caprolactam	0.627028347372268	metabolite-metabolite	0.627028347372268
N6-succinyladenosine	(S)-a-amino-omega-caprolactam	0.737373805515322	metabolite-metabolite	0.737373805515322
vanillactate	(S)-a-amino-omega-caprolactam	0.626201706013945	metabolite-metabolite	0.626201706013945
p-cresol glucuronide*	(S)-a-amino-omega-caprolactam	0.626109310183935	metabolite-metabolite	0.626109310183935
N-acetylglucosamine/N-acetylgalactosamine	(S)-a-amino-omega-caprolactam	0.563013735875478	metabolite-metabolite	0.563013735875478
adipoylcarnitine (C6-DC)	(S)-a-amino-omega-caprolactam	0.628604748455967	metabolite-metabolite	0.628604748455967
suberoylcarnitine (C8-DC)	(S)-a-amino-omega-caprolactam	0.740875710638186	metabolite-metabolite	0.740875710638186
phenylacetylglutamate	(S)-a-amino-omega-caprolactam	0.524479545757022	metabolite-metabolite	0.524479545757022
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	(S)-a-amino-omega-caprolactam	0.615416935856406	metabolite-metabolite	0.615416935856406
glutamine conjugate of C7H12O2*	(S)-a-amino-omega-caprolactam	0.392113016438153	metabolite-metabolite	0.392113016438153
glutamine conjugate of C6H10O2 (1)*	(S)-a-amino-omega-caprolactam	0.625102427730162	metabolite-metabolite	0.625102427730162
2-hydroxysebacate	(S)-a-amino-omega-caprolactam	0.622980280771989	metabolite-metabolite	0.622980280771989
N-acetyl-isoputreanine	(S)-a-amino-omega-caprolactam	0.66250693921203	metabolite-metabolite	0.66250693921203
11beta-hydroxyandrosterone glucuronide	(S)-a-amino-omega-caprolactam	0.504483203119803	metabolite-metabolite	0.504483203119803
N2-acetyl,N6,N6-dimethyllysine	(S)-a-amino-omega-caprolactam	0.662802065235891	metabolite-metabolite	0.662802065235891
4-methylhexanoylglutamine	(S)-a-amino-omega-caprolactam	0.520730130681945	metabolite-metabolite	0.520730130681945
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	(S)-a-amino-omega-caprolactam	0.714587655439598	metabolite-metabolite	0.714587655439598
N,N-dimethyl-pro-pro	(S)-a-amino-omega-caprolactam	0.593640297506416	metabolite-metabolite	0.593640297506416
N-acetyl-3-methylhistidine*	1-methyl-5-imidazolelactate	0.629486786608178	metabolite-metabolite	0.629486786608178
1-methyl-5-imidazoleacetate	1-methyl-5-imidazolelactate	0.793962058994099	metabolite-metabolite	0.793962058994099
3-hydroxymyristate	(2 or 3)-decenoate (10:1n7 or n8)	0.658689707547404	metabolite-metabolite	0.658689707547404
3-hydroxylaurate	(2 or 3)-decenoate (10:1n7 or n8)	0.66127081865189	metabolite-metabolite	0.66127081865189
tetradecadienoate (14:2)*	(2 or 3)-decenoate (10:1n7 or n8)	0.79172217432629	metabolite-metabolite	0.79172217432629
dodecadienoate (12:2)*	(2 or 3)-decenoate (10:1n7 or n8)	0.788652297771954	metabolite-metabolite	0.788652297771954
branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	(2 or 3)-decenoate (10:1n7 or n8)	0.823012988569201	metabolite-metabolite	0.823012988569201
3,5-dichloro-2,6-dihydroxybenzoic acid	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	0.738090142999405	metabolite-metabolite	0.738090142999405
3-hydroxymyristate	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	0.726935843572619	metabolite-metabolite	0.726935843572619
3-hydroxylaurate	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	0.782047441590181	metabolite-metabolite	0.782047441590181
dodecadienoate (12:2)*	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	0.799297983789333	metabolite-metabolite	0.799297983789333
(2 or 3)-decenoate (10:1n7 or n8)	branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	0.823012988569201	metabolite-metabolite	0.823012988569201
3-hydroxy-3-methylglutarate	decadienedioic acid (C10:2-DC)**	0.789986629857815	metabolite-metabolite	0.789986629857815
S-adenosylhomocysteine (SAH)	decadienedioic acid (C10:2-DC)**	0.793900897030744	metabolite-metabolite	0.793900897030744
cystathionine	decadienedioic acid (C10:2-DC)**	0.850904881666732	metabolite-metabolite	0.850904881666732
N1-methylinosine	decadienedioic acid (C10:2-DC)**	0.810574697316131	metabolite-metabolite	0.810574697316131
N2,N2-dimethylguanosine	decadienedioic acid (C10:2-DC)**	0.677153312695615	metabolite-metabolite	0.677153312695615
N6-carbamoylthreonyladenosine	decadienedioic acid (C10:2-DC)**	0.737927697554118	metabolite-metabolite	0.737927697554118
3-(3-amino-3-carboxypropyl)uridine*	decadienedioic acid (C10:2-DC)**	0.839157361391649	metabolite-metabolite	0.839157361391649
N6-succinyladenosine	decadienedioic acid (C10:2-DC)**	0.75588639731963	metabolite-metabolite	0.75588639731963
arabonate/xylonate	decadienedioic acid (C10:2-DC)**	0.712343551839179	metabolite-metabolite	0.712343551839179
p-cresol glucuronide*	decadienedioic acid (C10:2-DC)**	0.837899774775146	metabolite-metabolite	0.837899774775146
adipoylcarnitine (C6-DC)	decadienedioic acid (C10:2-DC)**	0.758124982365998	metabolite-metabolite	0.758124982365998
suberoylcarnitine (C8-DC)	decadienedioic acid (C10:2-DC)**	0.91280529322724	metabolite-metabolite	0.91280529322724
glutamine conjugate of C6H10O2 (1)*	decadienedioic acid (C10:2-DC)**	0.852370840336842	metabolite-metabolite	0.852370840336842
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	decadienedioic acid (C10:2-DC)**	0.800473815174816	metabolite-metabolite	0.800473815174816
N-acetyl-2-aminoadipate	decadienedioic acid (C10:2-DC)**	0.749675181778815	metabolite-metabolite	0.749675181778815
vanillylmandelate (VMA)	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.212310650363288	metabolite-metabolite	0.212310650363288
4-acetamidobutanoate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.173439193945472	metabolite-metabolite	0.173439193945472
suberate (C8-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.113314100663006	metabolite-metabolite	0.113314100663006
N-acetyltryptophan	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.229304654979206	metabolite-metabolite	0.229304654979206
N1-methylinosine	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.153396113453549	metabolite-metabolite	0.153396113453549
N2,N2-dimethylguanosine	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.126577502639562	metabolite-metabolite	0.126577502639562
4-hydroxyhippurate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.233163304840471	metabolite-metabolite	0.233163304840471
hexadecanedioate (C16-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.100575560374931	metabolite-metabolite	0.100575560374931
N6-succinyladenosine	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.148636265892418	metabolite-metabolite	0.148636265892418
21-hydroxypregnenolone disulfate	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.382610627311217	metabolite-metabolite	0.382610627311217
3-methylglutaconate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.141503680502309	metabolite-metabolite	0.141503680502309
hydantoin-5-propionate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.109547262486834	metabolite-metabolite	0.109547262486834
11-ketoetiocholanolone glucuronide	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.187379296523203	metabolite-metabolite	0.187379296523203
vanillactate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.183728967535727	metabolite-metabolite	0.183728967535727
p-cresol glucuronide*	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.179416639753511	metabolite-metabolite	0.179416639753511
N-acetylkynurenine (2)	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.145527499319365	metabolite-metabolite	0.145527499319365
N-acetylglucosamine/N-acetylgalactosamine	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.211657001260677	metabolite-metabolite	0.211657001260677
adipoylcarnitine (C6-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.118833118305476	metabolite-metabolite	0.118833118305476
suberoylcarnitine (C8-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.109850675640154	metabolite-metabolite	0.109850675640154
phenylacetylglutamate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.194005336864355	metabolite-metabolite	0.194005336864355
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.16792261677779	metabolite-metabolite	0.16792261677779
hexadecenedioate (C16:1-DC)*	GlcNAc sulfate conjugate of C21H34O2 steroid**	0.117182195548448	metabolite-metabolite	0.117182195548448
pyroglutamylalanine*	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.22974676712291	metabolite-metabolite	0.22974676712291
2-hydroxysebacate	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.221889527919439	metabolite-metabolite	0.221889527919439
N-acetyl-isoputreanine	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.183843268234705	metabolite-metabolite	0.183843268234705
11beta-hydroxyandrosterone glucuronide	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.119573094568653	metabolite-metabolite	0.119573094568653
N2-acetyl,N6,N6-dimethyllysine	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.174396231530193	metabolite-metabolite	0.174396231530193
4-methylhexanoylglutamine	GlcNAc sulfate conjugate of C21H34O2 steroid**	-0.148963821899102	metabolite-metabolite	0.148963821899102
3-hydroxy-3-methylglutarate	N-acetyl-2-aminoadipate	0.885210652587578	metabolite-metabolite	0.885210652587578
S-adenosylhomocysteine (SAH)	N-acetyl-2-aminoadipate	0.889090645369668	metabolite-metabolite	0.889090645369668
glucuronate	N-acetyl-2-aminoadipate	0.897297750394421	metabolite-metabolite	0.897297750394421
1-methyl-4-imidazoleacetate	N-acetyl-2-aminoadipate	0.780441807090764	metabolite-metabolite	0.780441807090764
N-acetylglutamine	N-acetyl-2-aminoadipate	0.901990014053172	metabolite-metabolite	0.901990014053172
N-acetylhistidine	N-acetyl-2-aminoadipate	0.791104362857927	metabolite-metabolite	0.791104362857927
erythronate*	N-acetyl-2-aminoadipate	0.73836777187492	metabolite-metabolite	0.73836777187492
N1-methylinosine	N-acetyl-2-aminoadipate	0.882949105486711	metabolite-metabolite	0.882949105486711
N6-carbamoylthreonyladenosine	N-acetyl-2-aminoadipate	0.861810932024184	metabolite-metabolite	0.861810932024184
3-(3-amino-3-carboxypropyl)uridine*	N-acetyl-2-aminoadipate	0.700674974200289	metabolite-metabolite	0.700674974200289
gulonate*	N-acetyl-2-aminoadipate	0.842479082610508	metabolite-metabolite	0.842479082610508
N6-succinyladenosine	N-acetyl-2-aminoadipate	0.843545652485065	metabolite-metabolite	0.843545652485065
1-ribosyl-imidazoleacetate*	N-acetyl-2-aminoadipate	0.836180627507526	metabolite-metabolite	0.836180627507526
gamma-CEHC glucuronide*	N-acetyl-2-aminoadipate	0.911054754792769	metabolite-metabolite	0.911054754792769
N-acetyl-1-methylhistidine*	N-acetyl-2-aminoadipate	0.719724094719731	metabolite-metabolite	0.719724094719731
O-sulfo-L-tyrosine	N-acetyl-2-aminoadipate	0.803923330768498	metabolite-metabolite	0.803923330768498
arabonate/xylonate	N-acetyl-2-aminoadipate	0.793482933843902	metabolite-metabolite	0.793482933843902
adipoylcarnitine (C6-DC)	N-acetyl-2-aminoadipate	0.795542740991767	metabolite-metabolite	0.795542740991767
suberoylcarnitine (C8-DC)	N-acetyl-2-aminoadipate	0.859332043314364	metabolite-metabolite	0.859332043314364
N-acetyl-isoputreanine	N-acetyl-2-aminoadipate	0.721229832056006	metabolite-metabolite	0.721229832056006
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	N-acetyl-2-aminoadipate	0.896695979416097	metabolite-metabolite	0.896695979416097
decadienedioic acid (C10:2-DC)**	N-acetyl-2-aminoadipate	0.749675181778815	metabolite-metabolite	0.749675181778815
N,N-dimethyl-pro-pro	N-acetyl-2-aminoadipate	0.720404394315165	metabolite-metabolite	0.720404394315165
biliverdin	bilirubin degradation product, C16H18N2O5 (1)**	0.553857434991028	metabolite-metabolite	0.553857434991028
bilirubin degradation product, C16H18N2O5 (2)**	bilirubin degradation product, C16H18N2O5 (1)**	0.87721348804468	metabolite-metabolite	0.87721348804468
